order_id,customerId,orderDate,month,day_of_week,hour,has_time_component
ORD052113,4631,01/06/2023,6,Thursday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052100,4597,29/04/2023,4,Saturday,0,0
ORD052106,4597,04/07/2023,7,Tuesday,0,0
ORD052104,4597,15/06/2023,6,Thursday,0,0
ORD052097,4597,16/04/2023,4,Sunday,0,0
ORD052103,4597,07/06/2023,6,Wednesday,0,0
ORD052108,4597,17/07/2023,7,Monday,0,0
ORD052110,4597,07/08/2023,8,Monday,0,0
ORD052107,4597,10/07/2023,7,Monday,0,0
ORD052102,4597,28/05/2023,5,Sunday,0,0
ORD052099,4597,26/04/2023,4,Wednesday,0,0
ORD052101,4597,09/05/2023,5,Tuesday,0,0
ORD052101,4597,09/05/2023,5,Tuesday,0,0
ORD052099,4597,26/04/2023,4,Wednesday,0,0
ORD052111,4604,22/05/2023,5,Monday,0,0
ORD052111,4604,22/05/2023,5,Monday,0,0
ORD052113,4631,01/06/2023,6,Thursday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052549,5834,27/06/2023,6,Tuesday,0,0
ORD052551,5838,09/06/2023,6,Friday,0,0
ORD052550,5838,05/06/2023,6,Monday,0,0
ORD052554,5845,25/04/2023,4,Tuesday,0,0
ORD052558,5858,23/06/2023,6,Friday,0,0
ORD052558,5858,23/06/2023,6,Friday,0,0
ORD052558,5858,23/06/2023,6,Friday,0,0
ORD052558,5858,23/06/2023,6,Friday,0,0
ORD052559,5860,10/06/2023,6,Saturday,0,0
ORD052559,5860,10/06/2023,6,Saturday,0,0
ORD052559,5860,10/06/2023,6,Saturday,0,0
ORD052566,5896,26/06/2023,6,Monday,0,0
ORD052566,5896,26/06/2023,6,Monday,0,0
ORD052566,5896,26/06/2023,6,Monday,0,0
ORD052566,5896,26/06/2023,6,Monday,0,0
ORD052567,5915,16/07/2023,7,Sunday,0,0
ORD052567,5915,16/07/2023,7,Sunday,0,0
ORD052567,5915,16/07/2023,7,Sunday,0,0
ORD052567,5915,16/07/2023,7,Sunday,0,0
ORD052567,5915,16/07/2023,7,Sunday,0,0
ORD052567,5915,16/07/2023,7,Sunday,0,0
ORD052569,5932,08/06/2023,6,Thursday,0,0
ORD052571,5933,14/05/2023,5,Sunday,0,0
ORD052130,4710,28/05/2023,5,Sunday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052137,4741,09/07/2023,7,Sunday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052137,4741,09/07/2023,7,Sunday,0,0
ORD052138,4741,24/07/2023,7,Monday,0,0
ORD052135,4741,30/05/2023,5,Tuesday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052133,4741,08/05/2023,5,Monday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052134,4741,18/05/2023,5,Thursday,0,0
ORD052141,4749,19/04/2023,4,Wednesday,0,0
ORD052141,4749,19/04/2023,4,Wednesday,0,0
ORD052147,4766,18/07/2023,7,Tuesday,0,0
ORD052147,4766,18/07/2023,7,Tuesday,0,0
ORD052148,4766,19/07/2023,7,Wednesday,0,0
ORD052165,4801,30/07/2023,7,Sunday,0,0
ORD052161,4801,21/06/2023,6,Wednesday,0,0
ORD052160,4801,13/06/2023,6,Tuesday,0,0
ORD052032,4087,02/06/2023,6,Friday,0,0
ORD052028,4087,08/05/2023,5,Monday,0,0
ORD052035,4087,23/07/2023,7,Sunday,0,0
ORD052034,4087,16/07/2023,7,Sunday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052037,4176,16/04/2023,4,Sunday,0,0
ORD052040,4176,18/05/2023,5,Thursday,0,0
ORD052039,4176,27/04/2023,4,Thursday,0,0
ORD052041,4176,19/06/2023,6,Monday,0,0
ORD052039,4176,27/04/2023,4,Thursday,0,0
ORD052043,4185,05/08/2023,8,Saturday,0,0
ORD052043,4185,05/08/2023,8,Saturday,0,0
ORD052042,4185,25/06/2023,6,Sunday,0,0
ORD052043,4185,05/08/2023,8,Saturday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052114,4642,19/05/2023,5,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052118,4652,16/04/2023,4,Sunday,0,0
ORD052119,4652,20/04/2023,4,Thursday,0,0
ORD052120,4652,09/05/2023,5,Tuesday,0,0
ORD052123,4666,06/08/2023,8,Sunday,0,0
ORD052126,4679,08/08/2023,8,Tuesday,0,0
ORD052125,4679,28/07/2023,7,Friday,0,0
ORD052127,4708,02/05/2023,5,Tuesday,0,0
ORD052128,4708,06/07/2023,7,Thursday,0,0
ORD052132,4726,30/05/2023,5,Tuesday,0,0
ORD052137,4741,09/07/2023,7,Sunday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052137,4741,09/07/2023,7,Sunday,0,0
ORD052137,4741,09/07/2023,7,Sunday,0,0
ORD052137,4741,09/07/2023,7,Sunday,0,0
ORD052062,4402,03/05/2023,5,Wednesday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052063,4402,15/05/2023,5,Monday,0,0
ORD052067,4418,19/05/2023,5,Friday,0,0
ORD052067,4418,19/05/2023,5,Friday,0,0
ORD052076,4448,13/08/2023,8,Sunday,0,0
ORD052073,4448,19/05/2023,5,Friday,0,0
ORD052079,4467,08/05/2023,5,Monday,0,0
ORD052085,4467,08/08/2023,8,Tuesday,0,0
ORD052084,4467,26/07/2023,7,Wednesday,0,0
ORD052081,4467,17/06/2023,6,Saturday,0,0
ORD052077,4467,26/04/2023,4,Wednesday,0,0
ORD052083,4467,11/07/2023,7,Tuesday,0,0
ORD052088,4487,03/07/2023,7,Monday,0,0
ORD052090,4511,20/04/2023,4,Thursday,0,0
ORD052091,4551,12/06/2023,6,Monday,0,0
ORD052091,4551,12/06/2023,6,Monday,0,0
ORD052091,4551,12/06/2023,6,Monday,0,0
ORD052091,4551,12/06/2023,6,Monday,0,0
ORD052092,4557,12/05/2023,5,Friday,0,0
ORD052092,4557,12/05/2023,5,Friday,0,0
ORD052105,4597,23/06/2023,6,Friday,0,0
ORD052097,4597,16/04/2023,4,Sunday,0,0
ORD052102,4597,28/05/2023,5,Sunday,0,0
ORD052573,5933,13/07/2023,7,Thursday,0,0
ORD052572,5933,19/06/2023,6,Monday,0,0
ORD052570,5933,08/05/2023,5,Monday,0,0
ORD052571,5933,14/05/2023,5,Sunday,0,0
ORD052573,5933,13/07/2023,7,Thursday,0,0
ORD052571,5933,14/05/2023,5,Sunday,0,0
ORD052574,5934,07/05/2023,5,Sunday,0,0
ORD052576,5934,28/05/2023,5,Sunday,0,0
ORD052576,5934,28/05/2023,5,Sunday,0,0
ORD052577,5934,23/06/2023,6,Friday,0,0
ORD052581,5962,26/06/2023,6,Monday,0,0
ORD052582,5974,10/08/2023,8,Thursday,0,0
ORD052582,5974,10/08/2023,8,Thursday,0,0
ORD052591,6026,18/04/2023,4,Tuesday,0,0
ORD052599,6026,13/07/2023,7,Thursday,0,0
ORD052593,6026,25/04/2023,4,Tuesday,0,0
ORD052593,6026,25/04/2023,4,Tuesday,0,0
ORD052597,6026,06/07/2023,7,Thursday,0,0
ORD052592,6026,21/04/2023,4,Friday,0,0
ORD052591,6026,18/04/2023,4,Tuesday,0,0
ORD052601,6030,12/05/2023,5,Friday,0,0
ORD052607,6037,17/05/2023,5,Wednesday,0,0
ORD052609,6037,18/06/2023,6,Sunday,0,0
ORD052609,6037,18/06/2023,6,Sunday,0,0
ORD052611,6037,25/06/2023,6,Sunday,0,0
ORD052611,6037,25/06/2023,6,Sunday,0,0
ORD052613,6037,17/07/2023,7,Monday,0,0
ORD052610,6037,24/06/2023,6,Saturday,0,0
ORD052607,6037,17/05/2023,5,Wednesday,0,0
ORD052617,6046,03/07/2023,7,Monday,0,0
ORD052615,6046,31/05/2023,5,Wednesday,0,0
ORD052617,6046,03/07/2023,7,Monday,0,0
ORD052617,6046,03/07/2023,7,Monday,0,0
ORD052617,6046,03/07/2023,7,Monday,0,0
ORD052618,6099,29/04/2023,4,Saturday,0,0
ORD052622,6182,06/07/2023,7,Thursday,0,0
ORD052624,6194,17/05/2023,5,Wednesday,0,0
ORD052627,6194,26/06/2023,6,Monday,0,0
ORD052625,6194,26/05/2023,5,Friday,0,0
ORD052628,6194,15/07/2023,7,Saturday,0,0
ORD052625,6194,26/05/2023,5,Friday,0,0
ORD052629,6194,28/07/2023,7,Friday,0,0
ORD052624,6194,17/05/2023,5,Wednesday,0,0
ORD052629,6194,28/07/2023,7,Friday,0,0
ORD052629,6194,28/07/2023,7,Friday,0,0
ORD052630,6200,04/05/2023,5,Thursday,0,0
ORD052635,6202,15/07/2023,7,Saturday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052115,4642,16/06/2023,6,Friday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052119,4652,20/04/2023,4,Thursday,0,0
ORD052118,4652,16/04/2023,4,Sunday,0,0
ORD052119,4652,20/04/2023,4,Thursday,0,0
ORD052119,4652,20/04/2023,4,Thursday,0,0
ORD052121,4652,26/07/2023,7,Wednesday,0,0
ORD052123,4666,06/08/2023,8,Sunday,0,0
ORD052124,4669,19/06/2023,6,Monday,0,0
ORD052126,4679,08/08/2023,8,Tuesday,0,0
ORD052125,4679,28/07/2023,7,Friday,0,0
ORD052125,4679,28/07/2023,7,Friday,0,0
ORD052126,4679,08/08/2023,8,Tuesday,0,0
ORD052125,4679,28/07/2023,7,Friday,0,0
ORD052125,4679,28/07/2023,7,Friday,0,0
ORD052127,4708,02/05/2023,5,Tuesday,0,0
ORD052127,4708,02/05/2023,5,Tuesday,0,0
ORD052127,4708,02/05/2023,5,Tuesday,0,0
ORD052128,4708,06/07/2023,7,Thursday,0,0
ORD052128,4708,06/07/2023,7,Thursday,0,0
ORD052130,4710,28/05/2023,5,Sunday,0,0
ORD052635,6202,15/07/2023,7,Saturday,0,0
ORD052635,6202,15/07/2023,7,Saturday,0,0
ORD052631,6202,29/04/2023,4,Saturday,0,0
ORD052631,6202,29/04/2023,4,Saturday,0,0
ORD052636,6202,05/08/2023,8,Saturday,0,0
ORD052636,6202,05/08/2023,8,Saturday,0,0
ORD052636,6202,05/08/2023,8,Saturday,0,0
ORD052635,6202,15/07/2023,7,Saturday,0,0
ORD052638,6222,16/05/2023,5,Tuesday,0,0
ORD052642,6222,25/07/2023,7,Tuesday,0,0
ORD052642,6222,25/07/2023,7,Tuesday,0,0
ORD052639,6222,07/06/2023,6,Wednesday,0,0
ORD052637,6222,03/05/2023,5,Wednesday,0,0
ORD052642,6222,25/07/2023,7,Tuesday,0,0
ORD052640,6222,12/06/2023,6,Monday,0,0
ORD052641,6222,03/07/2023,7,Monday,0,0
ORD052638,6222,16/05/2023,5,Tuesday,0,0
ORD052641,6222,03/07/2023,7,Monday,0,0
ORD052642,6222,25/07/2023,7,Tuesday,0,0
ORD052644,6237,14/07/2023,7,Friday,0,0
ORD052644,6237,14/07/2023,7,Friday,0,0
ORD052644,6237,14/07/2023,7,Friday,0,0
ORD052646,6243,18/05/2023,5,Thursday,0,0
ORD052648,6243,01/06/2023,6,Thursday,0,0
ORD052645,6243,09/05/2023,5,Tuesday,0,0
ORD052649,6243,24/06/2023,6,Saturday,0,0
ORD052650,6247,01/05/2023,5,Monday,0,0
ORD052650,6247,01/05/2023,5,Monday,0,0
ORD052134,4741,18/05/2023,5,Thursday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052136,4741,07/06/2023,6,Wednesday,0,0
ORD052136,4741,07/06/2023,6,Wednesday,0,0
ORD052136,4741,07/06/2023,6,Wednesday,0,0
ORD052137,4741,09/07/2023,7,Sunday,0,0
ORD052139,4741,10/08/2023,8,Thursday,0,0
ORD052149,4766,22/07/2023,7,Saturday,0,0
ORD052150,4766,26/07/2023,7,Wednesday,0,0
ORD052143,4766,02/06/2023,6,Friday,0,0
ORD052143,4766,02/06/2023,6,Friday,0,0
ORD052149,4766,22/07/2023,7,Saturday,0,0
ORD052147,4766,18/07/2023,7,Tuesday,0,0
ORD052152,4783,27/04/2023,4,Thursday,0,0
ORD052157,4801,01/06/2023,6,Thursday,0,0
ORD052159,4801,09/06/2023,6,Friday,0,0
ORD052157,4801,01/06/2023,6,Thursday,0,0
ORD052155,4801,26/05/2023,5,Friday,0,0
ORD052164,4801,20/07/2023,7,Thursday,0,0
ORD052157,4801,01/06/2023,6,Thursday,0,0
ORD052154,4801,21/05/2023,5,Sunday,0,0
ORD052163,4801,16/07/2023,7,Sunday,0,0
ORD052657,6283,26/06/2023,6,Monday,0,0
ORD052656,6283,05/06/2023,6,Monday,0,0
ORD052659,6305,30/07/2023,7,Sunday,0,0
ORD052660,6308,12/07/2023,7,Wednesday,0,0
ORD052665,6313,05/08/2023,8,Saturday,0,0
ORD052662,6313,03/06/2023,6,Saturday,0,0
ORD052665,6313,05/08/2023,8,Saturday,0,0
ORD052671,6341,11/05/2023,5,Thursday,0,0
ORD052674,6356,20/05/2023,5,Saturday,0,0
ORD052672,6356,18/04/2023,4,Tuesday,0,0
ORD052676,6356,28/07/2023,7,Friday,0,0
ORD052672,6356,18/04/2023,4,Tuesday,0,0
ORD052676,6356,28/07/2023,7,Friday,0,0
ORD052680,6363,13/08/2023,8,Sunday,0,0
ORD052685,6392,13/05/2023,5,Saturday,0,0
ORD052688,6404,18/07/2023,7,Tuesday,0,0
ORD052688,6404,18/07/2023,7,Tuesday,0,0
ORD052686,6404,28/05/2023,5,Sunday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052054,4242,09/08/2023,8,Wednesday,0,0
ORD052053,4242,27/07/2023,7,Thursday,0,0
ORD052052,4242,26/07/2023,7,Wednesday,0,0
ORD052052,4242,26/07/2023,7,Wednesday,0,0
ORD052056,4300,29/04/2023,4,Saturday,0,0
ORD052057,4344,30/04/2023,4,Sunday,0,0
ORD052057,4344,30/04/2023,4,Sunday,0,0
ORD052058,4344,16/06/2023,6,Friday,0,0
ORD052058,4344,16/06/2023,6,Friday,0,0
ORD052062,4402,03/05/2023,5,Wednesday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052064,4402,24/07/2023,7,Monday,0,0
ORD052062,4402,03/05/2023,5,Wednesday,0,0
ORD052066,4410,09/06/2023,6,Friday,0,0
ORD052073,4448,19/05/2023,5,Friday,0,0
ORD052070,4448,27/04/2023,4,Thursday,0,0
ORD052080,4467,06/06/2023,6,Tuesday,0,0
ORD052079,4467,08/05/2023,5,Monday,0,0
ORD052080,4467,06/06/2023,6,Tuesday,0,0
ORD051767,3947,06/05/2023,5,Saturday,0,0
ORD052020,4034,13/07/2023,7,Thursday,0,0
ORD052023,4062,15/06/2023,6,Thursday,0,0
ORD052027,4075,26/04/2023,4,Wednesday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052029,4087,12/05/2023,5,Friday,0,0
ORD052029,4087,12/05/2023,5,Friday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052033,4087,06/07/2023,7,Thursday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052036,4141,11/08/2023,8,Friday,0,0
ORD052037,4176,16/04/2023,4,Sunday,0,0
ORD052037,4176,16/04/2023,4,Sunday,0,0
ORD052039,4176,27/04/2023,4,Thursday,0,0
ORD052042,4185,25/06/2023,6,Sunday,0,0
ORD052044,4200,15/06/2023,6,Thursday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052046,4210,30/05/2023,5,Tuesday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052159,4801,09/06/2023,6,Friday,0,0
ORD052159,4801,09/06/2023,6,Friday,0,0
ORD052153,4801,12/05/2023,5,Friday,0,0
ORD052155,4801,26/05/2023,5,Friday,0,0
ORD052160,4801,13/06/2023,6,Tuesday,0,0
ORD052154,4801,21/05/2023,5,Sunday,0,0
ORD052153,4801,12/05/2023,5,Friday,0,0
ORD052161,4801,21/06/2023,6,Wednesday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052167,4822,21/05/2023,5,Sunday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052172,4834,14/06/2023,6,Wednesday,0,0
ORD052171,4834,10/05/2023,5,Wednesday,0,0
ORD052170,4834,15/04/2023,4,Saturday,0,0
ORD052172,4834,14/06/2023,6,Wednesday,0,0
ORD052173,4834,19/07/2023,7,Wednesday,0,0
ORD052172,4834,14/06/2023,6,Wednesday,0,0
ORD052689,6446,19/06/2023,6,Monday,0,0
ORD052692,6463,17/06/2023,6,Saturday,0,0
ORD052694,6480,13/08/2023,8,Sunday,0,0
ORD052694,6480,13/08/2023,8,Sunday,0,0
ORD052694,6480,13/08/2023,8,Sunday,0,0
ORD052694,6480,13/08/2023,8,Sunday,0,0
ORD052697,6505,11/05/2023,5,Thursday,0,0
ORD052697,6505,11/05/2023,5,Thursday,0,0
ORD052701,6530,03/05/2023,5,Wednesday,0,0
ORD052701,6530,03/05/2023,5,Wednesday,0,0
ORD052700,6530,29/04/2023,4,Saturday,0,0
ORD052701,6530,03/05/2023,5,Wednesday,0,0
ORD052702,6530,07/05/2023,5,Sunday,0,0
ORD052706,6546,11/05/2023,5,Thursday,0,0
ORD052709,6546,22/07/2023,7,Saturday,0,0
ORD052716,6561,16/05/2023,5,Tuesday,0,0
ORD052717,6561,19/05/2023,5,Friday,0,0
ORD052717,6561,19/05/2023,5,Friday,0,0
ORD052718,6561,26/05/2023,5,Friday,0,0
ORD052716,6561,16/05/2023,5,Tuesday,0,0
ORD052719,6561,30/05/2023,5,Tuesday,0,0
ORD052713,6561,05/05/2023,5,Friday,0,0
ORD052727,6561,10/08/2023,8,Thursday,0,0
ORD052174,4834,26/07/2023,7,Wednesday,0,0
ORD052177,4845,10/07/2023,7,Monday,0,0
ORD052177,4845,10/07/2023,7,Monday,0,0
ORD052175,4845,12/06/2023,6,Monday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052181,4852,06/05/2023,5,Saturday,0,0
ORD052178,4852,18/04/2023,4,Tuesday,0,0
ORD052178,4852,18/04/2023,4,Tuesday,0,0
ORD052178,4852,18/04/2023,4,Tuesday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052180,4852,05/05/2023,5,Friday,0,0
ORD052181,4852,06/05/2023,5,Saturday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052180,4852,05/05/2023,5,Friday,0,0
ORD052184,4855,27/07/2023,7,Thursday,0,0
ORD052185,4859,15/04/2023,4,Saturday,0,0
ORD052186,4859,13/05/2023,5,Saturday,0,0
ORD052185,4859,15/04/2023,4,Saturday,0,0
ORD052187,4859,19/05/2023,5,Friday,0,0
ORD052185,4859,15/04/2023,4,Saturday,0,0
ORD052186,4859,13/05/2023,5,Saturday,0,0
ORD052186,4859,13/05/2023,5,Saturday,0,0
ORD052185,4859,15/04/2023,4,Saturday,0,0
ORD052185,4859,15/04/2023,4,Saturday,0,0
ORD052194,4867,30/07/2023,7,Sunday,0,0
ORD052190,4867,14/05/2023,5,Sunday,0,0
ORD052191,4867,30/05/2023,5,Tuesday,0,0
ORD052191,4867,30/05/2023,5,Tuesday,0,0
ORD052194,4867,30/07/2023,7,Sunday,0,0
ORD052194,4867,30/07/2023,7,Sunday,0,0
ORD052195,4877,10/05/2023,5,Wednesday,0,0
ORD052195,4877,10/05/2023,5,Wednesday,0,0
ORD052195,4877,10/05/2023,5,Wednesday,0,0
ORD052216,4898,07/08/2023,8,Monday,0,0
ORD052211,4898,03/07/2023,7,Monday,0,0
ORD052216,4898,07/08/2023,8,Monday,0,0
ORD052211,4898,03/07/2023,7,Monday,0,0
ORD052205,4898,25/05/2023,5,Thursday,0,0
ORD052212,4898,06/07/2023,7,Thursday,0,0
ORD052211,4898,03/07/2023,7,Monday,0,0
ORD052216,4898,07/08/2023,8,Monday,0,0
ORD052104,4597,15/06/2023,6,Thursday,0,0
ORD052101,4597,09/05/2023,5,Tuesday,0,0
ORD052108,4597,17/07/2023,7,Monday,0,0
ORD052104,4597,15/06/2023,6,Thursday,0,0
ORD052110,4597,07/08/2023,8,Monday,0,0
ORD052110,4597,07/08/2023,8,Monday,0,0
ORD052110,4597,07/08/2023,8,Monday,0,0
ORD052101,4597,09/05/2023,5,Tuesday,0,0
ORD052098,4597,20/04/2023,4,Thursday,0,0
ORD052110,4597,07/08/2023,8,Monday,0,0
ORD052098,4597,20/04/2023,4,Thursday,0,0
ORD052108,4597,17/07/2023,7,Monday,0,0
ORD052111,4604,22/05/2023,5,Monday,0,0
ORD052112,4604,06/07/2023,7,Thursday,0,0
ORD052111,4604,22/05/2023,5,Monday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052116,4642,05/08/2023,8,Saturday,0,0
ORD052204,4898,16/05/2023,5,Tuesday,0,0
ORD052215,4898,19/07/2023,7,Wednesday,0,0
ORD052216,4898,07/08/2023,8,Monday,0,0
ORD052216,4898,07/08/2023,8,Monday,0,0
ORD052214,4898,17/07/2023,7,Monday,0,0
ORD052200,4898,21/04/2023,4,Friday,0,0
ORD052200,4898,21/04/2023,4,Friday,0,0
ORD052200,4898,21/04/2023,4,Friday,0,0
ORD052199,4898,15/04/2023,4,Saturday,0,0
ORD052200,4898,21/04/2023,4,Friday,0,0
ORD052208,4898,17/06/2023,6,Saturday,0,0
ORD052205,4898,25/05/2023,5,Thursday,0,0
ORD052200,4898,21/04/2023,4,Friday,0,0
ORD052210,4898,27/06/2023,6,Tuesday,0,0
ORD052209,4898,25/06/2023,6,Sunday,0,0
ORD052202,4898,05/05/2023,5,Friday,0,0
ORD052202,4898,05/05/2023,5,Friday,0,0
ORD052202,4898,05/05/2023,5,Friday,0,0
ORD052210,4898,27/06/2023,6,Tuesday,0,0
ORD052200,4898,21/04/2023,4,Friday,0,0
ORD052202,4898,05/05/2023,5,Friday,0,0
ORD052202,4898,05/05/2023,5,Friday,0,0
ORD052165,4801,30/07/2023,7,Sunday,0,0
ORD052163,4801,16/07/2023,7,Sunday,0,0
ORD052161,4801,21/06/2023,6,Wednesday,0,0
ORD052164,4801,20/07/2023,7,Thursday,0,0
ORD052154,4801,21/05/2023,5,Sunday,0,0
ORD052163,4801,16/07/2023,7,Sunday,0,0
ORD052160,4801,13/06/2023,6,Tuesday,0,0
ORD052154,4801,21/05/2023,5,Sunday,0,0
ORD052163,4801,16/07/2023,7,Sunday,0,0
ORD052165,4801,30/07/2023,7,Sunday,0,0
ORD052161,4801,21/06/2023,6,Wednesday,0,0
ORD052153,4801,12/05/2023,5,Friday,0,0
ORD052161,4801,21/06/2023,6,Wednesday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052168,4822,19/06/2023,6,Monday,0,0
ORD052173,4834,19/07/2023,7,Wednesday,0,0
ORD052170,4834,15/04/2023,4,Saturday,0,0
ORD052171,4834,10/05/2023,5,Wednesday,0,0
ORD052173,4834,19/07/2023,7,Wednesday,0,0
ORD052175,4845,12/06/2023,6,Monday,0,0
ORD052176,4845,27/06/2023,6,Tuesday,0,0
ORD052177,4845,10/07/2023,7,Monday,0,0
ORD052175,4845,12/06/2023,6,Monday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052178,4852,18/04/2023,4,Tuesday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052182,4852,27/06/2023,6,Tuesday,0,0
ORD052180,4852,05/05/2023,5,Friday,0,0
ORD052179,4852,28/04/2023,4,Friday,0,0
ORD052185,4859,15/04/2023,4,Saturday,0,0
ORD052186,4859,13/05/2023,5,Saturday,0,0
ORD052187,4859,19/05/2023,5,Friday,0,0
ORD052186,4859,13/05/2023,5,Saturday,0,0
ORD052186,4859,13/05/2023,5,Saturday,0,0
ORD052191,4867,30/05/2023,5,Tuesday,0,0
ORD052191,4867,30/05/2023,5,Tuesday,0,0
ORD052191,4867,30/05/2023,5,Tuesday,0,0
ORD052191,4867,30/05/2023,5,Tuesday,0,0
ORD052050,4242,10/06/2023,6,Saturday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052053,4242,27/07/2023,7,Thursday,0,0
ORD052054,4242,09/08/2023,8,Wednesday,0,0
ORD052051,4242,26/06/2023,6,Monday,0,0
ORD052054,4242,09/08/2023,8,Wednesday,0,0
ORD052056,4300,29/04/2023,4,Saturday,0,0
ORD052056,4300,29/04/2023,4,Saturday,0,0
ORD052058,4344,16/06/2023,6,Friday,0,0
ORD052058,4344,16/06/2023,6,Friday,0,0
ORD052060,4350,08/08/2023,8,Tuesday,0,0
ORD052059,4350,12/05/2023,5,Friday,0,0
ORD052062,4402,03/05/2023,5,Wednesday,0,0
ORD052062,4402,03/05/2023,5,Wednesday,0,0
ORD052063,4402,15/05/2023,5,Monday,0,0
